index,psd,reference,boundary,stable,reference_edge,possible_min,possible_max,uncertainty_aware_comparison,old_edge,old_point_estimate_shift,current_edge,current_point_estimate_shift,ideal_public_rounding_edge,ideal_public_rounding_point_estimate_shift
9,proposed,rounded_power_scan_only,7,True,109241,109241,109241,current_closer,108720,-521,109241,0,109241,0
9,proposed,rounded_power_scan_only,8,True,183040,183040,183040,current_closer,179955,-3085,183040,0,183040,0
9,proposed,rounded_power_scan_only,9,True,1002833,1002833,1002833,current_closer,1003204,371,1002833,0,1002833,0
9,proposed,rounded_power_scan_only,10,True,1017833,1017833,1017833,current_closer,1017956,123,1017833,0,1017833,0
9,proposed,rounded_power_scan_only,11,True,1025968,1025968,1025968,current_closer,1026040,72,1025968,0,1025968,0
9,proposed,rounded_power_scan_only,12,True,1031948,1031948,1031948,current_closer,1031989,41,1031948,0,1031948,0
9,proposed,rounded_power_scan_only,13,True,1036774,1036774,1036774,current_closer,1036803,29,1036774,0,1036774,0
9,proposed,rounded_power_scan_only,14,True,1040910,1040910,1040910,current_closer,1040926,16,1040910,0,1040910,0
9,proposed,rounded_power_scan_only,15,True,1044875,1044875,1044875,current_closer,1044883,8,1044875,0,1044875,0
10,proposed,rounded_power_scan_only,1,True,28419,28419,28419,current_closer,28410,-9,28419,0,28419,0
10,proposed,rounded_power_scan_only,2,True,37382,37382,37382,current_closer,37363,-19,37382,0,37382,0
10,proposed,rounded_power_scan_only,3,True,45286,45286,45286,current_closer,45260,-26,45286,0,45286,0
10,proposed,rounded_power_scan_only,4,True,53339,53339,53339,current_closer,53301,-38,53339,0,53339,0
10,proposed,rounded_power_scan_only,5,True,63086,63086,63086,current_closer,63025,-61,63086,0,63086,0
10,proposed,rounded_power_scan_only,6,True,75195,75195,75195,current_closer,75097,-98,75195,0,75195,0
10,proposed,rounded_power_scan_only,7,True,92320,92320,92320,current_closer,92141,-179,92320,0,92320,0
10,proposed,rounded_power_scan_only,8,True,120547,120547,120547,current_closer,120149,-398,120547,0,120547,0
10,proposed,rounded_power_scan_only,9,True,234803,234803,234803,current_closer,229951,-4852,234803,0,234803,0
10,proposed,rounded_power_scan_only,10,True,1007275,1007275,1007275,current_closer,1007426,151,1007275,0,1007275,0
10,proposed,rounded_power_scan_only,11,True,1020919,1020919,1020919,current_closer,1020974,55,1020919,0,1020919,0
10,proposed,rounded_power_scan_only,12,True,1028864,1028864,1028864,current_closer,1028898,34,1028864,0,1028864,0
10,proposed,rounded_power_scan_only,13,True,1034857,1034857,1034857,current_closer,1034876,19,1034857,0,1034857,0
10,proposed,rounded_power_scan_only,14,True,1039809,1039809,1039809,current_closer,1039820,11,1039809,0,1039809,0
10,proposed,rounded_power_scan_only,15,True,1044332,1044332,1044332,current_closer,1044337,5,1044332,0,1044332,0
11,proposed,rounded_power_scan_only,1,True,28427,28427,28427,current_closer,28418,-9,28427,0,28427,0
11,proposed,rounded_power_scan_only,2,True,37399,37399,37399,current_closer,37381,-18,37399,0,37399,0
11,proposed,rounded_power_scan_only,3,True,45310,45310,45310,current_closer,45285,-25,45310,0,45310,0
11,proposed,rounded_power_scan_only,4,True,53371,53371,53371,current_closer,53338,-33,53371,0,53371,0
11,proposed,rounded_power_scan_only,5,True,63143,63143,63143,current_closer,63086,-57,63143,0,63143,0
11,proposed,rounded_power_scan_only,6,True,75289,75289,75289,current_closer,75196,-93,75289,0,75289,0
11,proposed,rounded_power_scan_only,7,True,92497,92497,92497,current_closer,92325,-172,92497,0,92497,0
11,proposed,rounded_power_scan_only,8,True,120917,120917,120917,current_closer,120562,-355,120917,0,120917,0
11,proposed,rounded_power_scan_only,9,True,239890,239890,239890,current_closer,235184,-4706,239890,0,239890,0
11,proposed,rounded_power_scan_only,10,True,1007489,1007489,1007489,current_closer,1007625,136,1007489,0,1007489,0
11,proposed,rounded_power_scan_only,11,True,1021001,1021001,1021001,current_closer,1021052,51,1021001,0,1021001,0
11,proposed,rounded_power_scan_only,12,True,1028915,1028915,1028915,current_closer,1028946,31,1028915,0,1028915,0
11,proposed,rounded_power_scan_only,13,True,1034887,1034887,1034887,current_closer,1034906,19,1034887,0,1034887,0
11,proposed,rounded_power_scan_only,14,True,1039825,1039825,1039825,current_closer,1039835,10,1039825,0,1039825,0
11,proposed,rounded_power_scan_only,15,True,1044340,1044340,1044340,current_closer,1044345,5,1044340,0,1044340,0
12,proposed,rounded_power_scan_only,1,True,28438,28438,28438,current_closer,28430,-8,28438,0,28438,0
12,proposed,rounded_power_scan_only,2,True,37426,37426,37426,current_closer,37407,-19,37426,0,37426,0
12,proposed,rounded_power_scan_only,3,True,45345,45345,45345,current_closer,45319,-26,45345,0,45345,0
12,proposed,rounded_power_scan_only,4,True,53418,53418,53418,current_closer,53384,-34,53418,0,53418,0
12,proposed,rounded_power_scan_only,5,True,63229,63229,63229,current_closer,63167,-62,63229,0,63229,0
12,proposed,rounded_power_scan_only,6,True,75430,75430,75430,current_closer,75329,-101,75430,0,75430,0
12,proposed,rounded_power_scan_only,7,True,92727,92727,92727,current_closer,92565,-162,92727,0,92727,0
12,proposed,rounded_power_scan_only,8,True,121424,121424,121424,current_closer,121069,-355,121424,0,121424,0
12,proposed,rounded_power_scan_only,9,True,246515,246515,246515,current_closer,241897,-4618,246515,0,246515,0
12,proposed,rounded_power_scan_only,10,True,1007746,1007746,1007746,current_closer,1007877,131,1007746,0,1007746,0
12,proposed,rounded_power_scan_only,11,True,1021098,1021098,1021098,current_closer,1021150,52,1021098,0,1021098,0
12,proposed,rounded_power_scan_only,12,True,1028968,1028968,1028968,current_closer,1028995,27,1028968,0,1028968,0
12,proposed,rounded_power_scan_only,13,True,1034920,1034920,1034920,current_closer,1034937,17,1034920,0,1034920,0
12,proposed,rounded_power_scan_only,14,True,1039841,1039841,1039841,current_closer,1039850,9,1039841,0,1039841,0
12,proposed,rounded_power_scan_only,15,True,1044348,1044348,1044348,current_closer,1044353,5,1044348,0,1044348,0
13,proposed,rounded_power_scan_only,1,True,28447,28447,28447,current_closer,28439,-8,28447,0,28447,0
13,proposed,rounded_power_scan_only,2,True,37446,37446,37446,current_closer,37426,-20,37446,0,37446,0
13,proposed,rounded_power_scan_only,3,True,45371,45371,45371,current_closer,45346,-25,45371,0,45371,0
13,proposed,rounded_power_scan_only,4,True,53458,53458,53458,current_closer,53420,-38,53458,0,53458,0
13,proposed,rounded_power_scan_only,5,True,63299,63299,63299,current_closer,63233,-66,63299,0,63299,0
13,proposed,rounded_power_scan_only,6,True,75535,75535,75535,current_closer,75437,-98,75535,0,75535,0
13,proposed,rounded_power_scan_only,7,True,92906,92906,92906,current_closer,92738,-168,92906,0,92906,0
13,proposed,rounded_power_scan_only,8,True,121813,121813,121813,current_closer,121451,-362,121813,0,121813,0
13,proposed,rounded_power_scan_only,9,True,251570,251570,251570,current_closer,246912,-4658,251570,0,251570,0
13,proposed,rounded_power_scan_only,10,True,1007938,1007938,1007938,current_closer,1008050,112,1007938,0,1007938,0
13,proposed,rounded_power_scan_only,11,True,1021180,1021180,1021180,current_closer,1021230,50,1021180,0,1021180,0
13,proposed,rounded_power_scan_only,12,True,1029014,1029014,1029014,current_closer,1029041,27,1029014,0,1029014,0
13,proposed,rounded_power_scan_only,13,True,1034952,1034952,1034952,current_closer,1034969,17,1034952,0,1034952,0
13,proposed,rounded_power_scan_only,14,True,1039859,1039859,1039859,current_closer,1039868,9,1039859,0,1039859,0
13,proposed,rounded_power_scan_only,15,True,1044358,1044358,1044358,current_closer,1044362,4,1044358,0,1044358,0
14,proposed,rounded_power_scan_only,1,True,28459,28459,28459,current_closer,28451,-8,28459,0,28459,0
14,proposed,rounded_power_scan_only,2,True,37471,37471,37471,current_closer,37454,-17,37471,0,37471,0
14,proposed,rounded_power_scan_only,3,True,45408,45408,45408,current_closer,45383,-25,45408,0,45408,0
14,proposed,rounded_power_scan_only,4,True,53511,53511,53511,current_closer,53476,-35,53511,0,53511,0
14,proposed,rounded_power_scan_only,5,True,63390,63390,63390,current_closer,63332,-58,63390,0,63390,0
14,proposed,rounded_power_scan_only,6,True,75659,75659,75659,current_closer,75577,-82,75659,0,75659,0
14,proposed,rounded_power_scan_only,7,True,93135,93135,93135,current_closer,92984,-151,93135,0,93135,0
14,proposed,rounded_power_scan_only,8,True,122341,122341,122341,current_closer,121988,-353,122341,0,122341,0
14,proposed,rounded_power_scan_only,9,True,259229,259229,259229,current_closer,253665,-5564,259230,1,259230,1
14,proposed,rounded_power_scan_only,10,True,1008171,1008171,1008171,current_closer,1008312,141,1008171,0,1008171,0
14,proposed,rounded_power_scan_only,11,True,1021276,1021276,1021276,current_closer,1021324,48,1021276,0,1021276,0
14,proposed,rounded_power_scan_only,12,True,1029067,1029067,1029067,current_closer,1029095,28,1029067,0,1029067,0
14,proposed,rounded_power_scan_only,13,True,1034985,1034985,1034985,current_closer,1035001,16,1034985,0,1034985,0
14,proposed,rounded_power_scan_only,14,True,1039876,1039876,1039876,current_closer,1039885,9,1039876,0,1039876,0
14,proposed,rounded_power_scan_only,15,True,1044366,1044366,1044366,current_closer,1044371,5,1044366,0,1044366,0
15,proposed,rounded_power_scan_only,1,True,28474,28474,28474,current_closer,28467,-7,28474,0,28474,0
15,proposed,rounded_power_scan_only,2,True,37505,37505,37505,current_closer,37489,-16,37505,0,37505,0
15,proposed,rounded_power_scan_only,3,True,45454,45454,45454,current_closer,45433,-21,45454,0,45454,0
15,proposed,rounded_power_scan_only,4,True,53583,53583,53583,current_closer,53549,-34,53583,0,53583,0
15,proposed,rounded_power_scan_only,5,True,63502,63502,63502,current_closer,63450,-52,63502,0,63502,0
15,proposed,rounded_power_scan_only,6,True,75841,75841,75841,current_closer,75752,-89,75841,0,75841,0
15,proposed,rounded_power_scan_only,7,True,93450,93450,93450,current_closer,93306,-144,93450,0,93450,0
15,proposed,rounded_power_scan_only,8,True,123104,123104,123104,current_closer,122744,-360,123104,0,123104,0
15,proposed,rounded_power_scan_only,9,True,270788,270788,270788,current_closer,264958,-5830,270788,0,270788,0
15,proposed,rounded_power_scan_only,10,True,1008514,1008514,1008514,current_closer,1008633,119,1008514,0,1008514,0
15,proposed,rounded_power_scan_only,11,True,1021388,1021388,1021388,current_closer,1021433,45,1021388,0,1021388,0
15,proposed,rounded_power_scan_only,12,True,1029129,1029129,1029129,current_closer,1029157,28,1029129,0,1029129,0
15,proposed,rounded_power_scan_only,13,True,1035018,1035018,1035018,current_closer,1035035,17,1035018,0,1035018,0
15,proposed,rounded_power_scan_only,14,True,1039892,1039892,1039892,current_closer,1039900,8,1039892,0,1039892,0
15,proposed,rounded_power_scan_only,15,True,1044373,1044373,1044373,current_closer,1044378,5,1044373,0,1044373,0
16,proposed,rounded_power_scan_only,1,True,28484,28484,28484,current_closer,28477,-7,28484,0,28484,0
16,proposed,rounded_power_scan_only,2,True,37525,37525,37525,current_closer,37511,-14,37525,0,37525,0
16,proposed,rounded_power_scan_only,3,True,45481,45481,45481,current_closer,45462,-19,45481,0,45481,0
16,proposed,rounded_power_scan_only,4,True,53628,53628,53628,current_closer,53597,-31,53628,0,53628,0
16,proposed,rounded_power_scan_only,5,True,63573,63573,63573,current_closer,63523,-50,63573,0,63573,0
16,proposed,rounded_power_scan_only,6,True,75960,75960,75960,current_closer,75879,-81,75960,0,75960,0
16,proposed,rounded_power_scan_only,7,True,93652,93652,93652,current_closer,93511,-141,93652,0,93652,0
16,proposed,rounded_power_scan_only,8,True,123575,123575,123575,current_closer,123247,-328,123575,0,123575,0
16,proposed,rounded_power_scan_only,9,True,278835,278835,278835,current_closer,272547,-6288,278835,0,278835,0
16,proposed,rounded_power_scan_only,10,True,1008741,1008741,1008741,current_closer,1008893,152,1008741,0,1008741,0
16,proposed,rounded_power_scan_only,11,True,1021478,1021478,1021478,current_closer,1021518,40,1021478,0,1021478,0
16,proposed,rounded_power_scan_only,12,True,1029187,1029187,1029187,current_closer,1029212,25,1029187,0,1029187,0
16,proposed,rounded_power_scan_only,13,True,1035054,1035054,1035054,current_closer,1035069,15,1035054,0,1035054,0
16,proposed,rounded_power_scan_only,14,True,1039911,1039911,1039911,current_closer,1039919,8,1039911,0,1039911,0
16,proposed,rounded_power_scan_only,15,True,1044383,1044383,1044383,current_closer,1044387,4,1044383,0,1044383,0
17,proposed,rounded_power_scan_only,1,True,28494,28494,28494,current_closer,28474,-20,28494,0,28494,0
17,proposed,rounded_power_scan_only,2,True,37543,37543,37543,current_closer,37504,-39,37543,0,37543,0
17,proposed,rounded_power_scan_only,3,True,45508,45508,45508,current_closer,45454,-54,45508,0,45508,0
17,proposed,rounded_power_scan_only,4,True,53672,53672,53672,current_closer,53583,-89,53672,0,53672,0
17,proposed,rounded_power_scan_only,5,True,63644,63644,63644,current_closer,63502,-142,63644,0,63644,0
17,proposed,rounded_power_scan_only,6,True,76070,76070,76070,current_closer,75839,-231,76070,0,76070,0
17,proposed,rounded_power_scan_only,7,True,93820,93820,93820,current_closer,93447,-373,93820,0,93820,0
17,proposed,rounded_power_scan_only,8,True,124007,124007,124007,current_closer,123100,-907,124007,0,124007,0
17,proposed,rounded_power_scan_only,9,True,287795,287795,287795,current_closer,270326,-17469,287794,-1,287794,-1
17,proposed,rounded_power_scan_only,10,True,1008993,1008993,1008993,current_closer,1009331,338,1008993,0,1008993,0
17,proposed,rounded_power_scan_only,11,True,1021556,1021556,1021556,current_closer,1021664,108,1021556,0,1021556,0
17,proposed,rounded_power_scan_only,12,True,1029239,1029239,1029239,current_closer,1029304,65,1029239,0,1029239,0
17,proposed,rounded_power_scan_only,13,True,1035088,1035088,1035088,current_closer,1035129,41,1035088,0,1035088,0
17,proposed,rounded_power_scan_only,14,True,1039931,1039931,1039931,current_closer,1039953,22,1039931,0,1039931,0
17,proposed,rounded_power_scan_only,15,True,1044393,1044393,1044393,current_closer,1044404,11,1044393,0,1044393,0
18,proposed,rounded_power_scan_only,1,True,28504,28504,28504,current_closer,28485,-19,28504,0,28504,0
18,proposed,rounded_power_scan_only,2,True,37562,37562,37562,current_closer,37526,-36,37562,0,37562,0
18,proposed,rounded_power_scan_only,3,True,45542,45542,45542,current_closer,45483,-59,45542,0,45542,0
18,proposed,rounded_power_scan_only,4,True,53718,53718,53718,current_closer,53631,-87,53718,0,53718,0
18,proposed,rounded_power_scan_only,5,True,63721,63721,63721,current_closer,63579,-142,63721,0,63721,0
18,proposed,rounded_power_scan_only,6,True,76198,76198,76198,current_closer,75969,-229,76198,0,76198,0
18,proposed,rounded_power_scan_only,7,True,94021,94021,94021,current_closer,93669,-352,94021,0,94021,0
18,proposed,rounded_power_scan_only,8,True,124508,124508,124508,current_closer,123610,-898,124508,0,124508,0
18,proposed,rounded_power_scan_only,9,True,301757,301757,301757,current_closer,278406,-23351,301757,0,301757,0
18,proposed,rounded_power_scan_only,10,True,1009207,1009207,1009207,current_closer,1009546,339,1009207,0,1009207,0
18,proposed,rounded_power_scan_only,11,True,1021637,1021637,1021637,current_closer,1021742,105,1021637,0,1021637,0
18,proposed,rounded_power_scan_only,12,True,1029290,1029290,1029290,current_closer,1029353,63,1029290,0,1029290,0
18,proposed,rounded_power_scan_only,13,True,1035122,1035122,1035122,current_closer,1035163,41,1035122,0,1035122,0
18,proposed,rounded_power_scan_only,14,True,1039950,1039950,1039950,current_closer,1039970,20,1039950,0,1039950,0
18,proposed,rounded_power_scan_only,15,True,1044403,1044403,1044403,current_closer,1044414,11,1044403,0,1044403,0
19,proposed,rounded_power_scan_only,1,True,28518,28518,28518,current_closer,28499,-19,28518,0,28518,0
19,proposed,rounded_power_scan_only,2,True,37588,37588,37588,current_closer,37553,-35,37588,0,37588,0
19,proposed,rounded_power_scan_only,3,True,45586,45586,45586,current_closer,45526,-60,45586,0,45586,0
19,proposed,rounded_power_scan_only,4,True,53778,53778,53778,current_closer,53697,-81,53778,0,53778,0
19,proposed,rounded_power_scan_only,5,True,63830,63830,63830,current_closer,63685,-145,63830,0,63830,0
19,proposed,rounded_power_scan_only,6,True,76360,76360,76360,current_closer,76138,-222,76360,0,76360,0
19,proposed,rounded_power_scan_only,7,True,94315,94315,94315,current_closer,93923,-392,94315,0,94315,0
19,proposed,rounded_power_scan_only,8,True,125191,125191,125191,current_closer,124273,-918,125191,0,125191,0
19,proposed,rounded_power_scan_only,9,True,322396,322396,322396,current_closer,294343,-28053,322396,0,322396,0
19,proposed,rounded_power_scan_only,10,True,1009541,1009541,1009541,current_closer,1009812,271,1009541,0,1009541,0
19,proposed,rounded_power_scan_only,11,True,1021735,1021735,1021735,current_closer,1021845,110,1021735,0,1021735,0
19,proposed,rounded_power_scan_only,12,True,1029346,1029346,1029346,current_closer,1029405,59,1029346,0,1029346,0
19,proposed,rounded_power_scan_only,13,True,1035157,1035157,1035157,current_closer,1035198,41,1035157,0,1035157,0
19,proposed,rounded_power_scan_only,14,True,1039967,1039967,1039967,current_closer,1039986,19,1039967,0,1039967,0
19,proposed,rounded_power_scan_only,15,True,1044411,1044411,1044411,current_closer,1044422,11,1044411,0,1044411,0
20,proposed,rounded_power_scan_only,1,True,28528,28528,28528,current_closer,28509,-19,28528,0,28528,0
20,proposed,rounded_power_scan_only,2,True,37606,37606,37606,current_closer,37572,-34,37606,0,37606,0
20,proposed,rounded_power_scan_only,3,True,45617,45617,45617,current_closer,45559,-58,45617,0,45617,0
20,proposed,rounded_power_scan_only,4,True,53820,53820,53820,current_closer,53741,-79,53820,0,53820,0
20,proposed,rounded_power_scan_only,5,True,63909,63909,63909,current_closer,63764,-145,63909,0,63909,0
20,proposed,rounded_power_scan_only,6,True,76482,76482,76482,current_closer,76262,-220,76482,0,76482,0
20,proposed,rounded_power_scan_only,7,True,94524,94524,94524,current_closer,94130,-394,94524,0,94524,0
20,proposed,rounded_power_scan_only,8,True,125679,125679,125679,current_closer,124760,-919,125679,0,125679,0
20,proposed,rounded_power_scan_only,9,True,340260,340260,340260,current_closer,305718,-34542,340261,1,340261,1
20,proposed,rounded_power_scan_only,10,True,1009732,1009732,1009732,current_closer,1010012,280,1009732,0,1009732,0
20,proposed,rounded_power_scan_only,11,True,1021818,1021818,1021818,current_closer,1021932,114,1021818,0,1021818,0
20,proposed,rounded_power_scan_only,12,True,1029395,1029395,1029395,current_closer,1029455,60,1029395,0,1029395,0
20,proposed,rounded_power_scan_only,13,True,1035192,1035192,1035192,current_closer,1035233,41,1035192,0,1035192,0
20,proposed,rounded_power_scan_only,14,True,1039984,1039984,1039984,current_closer,1040003,19,1039984,0,1039984,0
20,proposed,rounded_power_scan_only,15,True,1044422,1044422,1044422,current_closer,1044433,11,1044422,0,1044422,0
21,proposed,rounded_power_scan_only,1,True,28544,28544,28544,current_closer,28525,-19,28544,0,28544,0
21,proposed,rounded_power_scan_only,2,True,37635,37635,37635,current_closer,37601,-34,37635,0,37635,0
21,proposed,rounded_power_scan_only,3,True,45669,45669,45669,current_closer,45609,-60,45669,0,45669,0
21,proposed,rounded_power_scan_only,4,True,53890,53890,53890,current_closer,53809,-81,53890,0,53890,0
21,proposed,rounded_power_scan_only,5,True,64030,64030,64030,current_closer,63889,-141,64030,0,64030,0
21,proposed,rounded_power_scan_only,6,True,76677,76677,76677,current_closer,76450,-227,76677,0,76677,0
21,proposed,rounded_power_scan_only,7,True,94852,94852,94852,current_closer,94464,-388,94852,0,94852,0
21,proposed,rounded_power_scan_only,8,True,126507,126507,126507,current_closer,125537,-970,126507,0,126507,0
21,proposed,rounded_power_scan_only,9,True,387497,387497,387497,current_closer,324840,-62657,387496,-1,387496,-1
21,proposed,rounded_power_scan_only,10,True,1010044,1010044,1010044,current_closer,1010291,247,1010044,0,1010044,0
21,proposed,rounded_power_scan_only,11,True,1021932,1021932,1021932,current_closer,1022042,110,1021932,0,1021932,0
21,proposed,rounded_power_scan_only,12,True,1029451,1029451,1029451,current_closer,1029510,59,1029451,0,1029451,0
21,proposed,rounded_power_scan_only,13,True,1035228,1035228,1035228,current_closer,1035269,41,1035228,0,1035228,0
21,proposed,rounded_power_scan_only,14,True,1039999,1039999,1039999,current_closer,1040019,20,1039999,0,1039999,0
21,proposed,rounded_power_scan_only,15,True,1044430,1044430,1044430,current_closer,1044441,11,1044430,0,1044430,0
22,proposed,rounded_power_scan_only,1,True,28559,28559,28559,current_closer,28538,-21,28559,0,28559,0
22,proposed,rounded_power_scan_only,2,True,37660,37660,37660,current_closer,37624,-36,37660,0,37660,0
22,proposed,rounded_power_scan_only,3,True,45711,45711,45711,current_closer,45650,-61,45711,0,45711,0
22,proposed,rounded_power_scan_only,4,True,53945,53945,53945,current_closer,53864,-81,53945,0,53945,0
22,proposed,rounded_power_scan_only,5,True,64130,64130,64130,current_closer,63984,-146,64130,0,64130,0
22,proposed,rounded_power_scan_only,6,True,76857,76857,76857,current_closer,76604,-253,76857,0,76857,0
22,proposed,rounded_power_scan_only,7,True,95116,95116,95116,current_closer,94728,-388,95116,0,95116,0
22,proposed,rounded_power_scan_only,8,True,127191,127191,127191,current_closer,126204,-987,127191,0,127191,0
22,proposed,rounded_power_scan_only,9,True,448234,448234,448234,current_closer,340499,-107735,448232,-2,448232,-2
22,proposed,rounded_power_scan_only,10,True,1010268,1010268,1010268,current_closer,1010515,247,1010268,0,1010268,0
22,proposed,rounded_power_scan_only,11,True,1022031,1022031,1022031,current_closer,1022142,111,1022031,0,1022031,0
22,proposed,rounded_power_scan_only,12,True,1029503,1029503,1029503,current_closer,1029568,65,1029503,0,1029503,0
22,proposed,rounded_power_scan_only,13,True,1035264,1035264,1035264,current_closer,1035300,36,1035264,0,1035264,0
22,proposed,rounded_power_scan_only,14,True,1040016,1040016,1040016,current_closer,1040036,20,1040016,0,1040016,0
22,proposed,rounded_power_scan_only,15,True,1044439,1044439,1044439,current_closer,1044450,11,1044439,0,1044439,0
23,proposed,rounded_power_scan_only,1,True,28568,28568,28568,current_closer,28547,-21,28568,0,28568,0
23,proposed,rounded_power_scan_only,2,True,37677,37677,37677,current_closer,37639,-38,37677,0,37677,0
23,proposed,rounded_power_scan_only,3,True,45738,45738,45738,current_closer,45677,-61,45738,0,45738,0
23,proposed,rounded_power_scan_only,4,True,53981,53981,53981,current_closer,53901,-80,53981,0,53981,0
23,proposed,rounded_power_scan_only,5,True,64192,64192,64192,current_closer,64049,-143,64192,0,64192,0
23,proposed,rounded_power_scan_only,6,True,76964,76964,76964,current_closer,76711,-253,76964,0,76964,0
23,proposed,rounded_power_scan_only,7,True,95298,95298,95298,current_closer,94905,-393,95298,0,95298,0
23,proposed,rounded_power_scan_only,8,True,127626,127626,127626,current_closer,126627,-999,127626,0,127626,0
23,proposed,rounded_power_scan_only,9,True,594100,594100,594100,current_closer,942677,348577,594087,-13,594087,-13
23,proposed,rounded_power_scan_only,10,True,1010416,1010416,1010416,current_closer,1010665,249,1010416,0,1010416,0
23,proposed,rounded_power_scan_only,11,True,1022110,1022110,1022110,current_closer,1022222,112,1022110,0,1022110,0
23,proposed,rounded_power_scan_only,12,True,1029556,1029556,1029556,current_closer,1029624,68,1029556,0,1029556,0
23,proposed,rounded_power_scan_only,13,True,1035297,1035297,1035297,current_closer,1035330,33,1035297,0,1035297,0
23,proposed,rounded_power_scan_only,14,True,1040036,1040036,1040036,current_closer,1040057,21,1040036,0,1040036,0
23,proposed,rounded_power_scan_only,15,True,1044451,1044451,1044451,current_closer,1044461,10,1044451,0,1044451,0
24,proposed,rounded_power_scan_only,1,True,28475,28475,28475,current_closer,28456,-19,28475,0,28475,0
24,proposed,rounded_power_scan_only,2,True,37508,37508,37508,current_closer,37468,-40,37508,0,37508,0
24,proposed,rounded_power_scan_only,3,True,45461,45461,45461,current_closer,45406,-55,45461,0,45461,0
24,proposed,rounded_power_scan_only,4,True,53598,53598,53598,current_closer,53511,-87,53598,0,53598,0
24,proposed,rounded_power_scan_only,5,True,63530,63530,63530,current_closer,63396,-134,63530,0,63530,0
24,proposed,rounded_power_scan_only,6,True,75900,75900,75900,current_closer,75677,-223,75900,0,75900,0
24,proposed,rounded_power_scan_only,7,True,93563,93563,93563,current_closer,93191,-372,93563,0,93563,0
24,proposed,rounded_power_scan_only,8,True,123432,123432,123432,current_closer,122516,-916,123432,0,123432,0
24,proposed,rounded_power_scan_only,9,True,278151,278151,278151,current_closer,263530,-14621,278151,0,278151,0
24,proposed,rounded_power_scan_only,10,True,1008780,1008780,1008780,current_closer,1009127,347,1008780,0,1008780,0
24,proposed,rounded_power_scan_only,11,True,1021507,1021507,1021507,current_closer,1021611,104,1021507,0,1021507,0
24,proposed,rounded_power_scan_only,12,True,1029212,1029212,1029212,current_closer,1029276,64,1029212,0,1029212,0
24,proposed,rounded_power_scan_only,13,True,1035073,1035073,1035073,current_closer,1035113,40,1035073,0,1035073,0
24,proposed,rounded_power_scan_only,14,True,1039924,1039924,1039924,current_closer,1039946,22,1039924,0,1039924,0
24,proposed,rounded_power_scan_only,15,True,1044390,1044390,1044390,current_closer,1044401,11,1044390,0,1044390,0
25,proposed,rounded_power_scan_only,1,True,28488,28488,28488,current_closer,28468,-20,28488,0,28488,0
25,proposed,rounded_power_scan_only,2,True,37533,37533,37533,current_closer,37494,-39,37533,0,37533,0
25,proposed,rounded_power_scan_only,3,True,45495,45495,45495,current_closer,45442,-53,45495,0,45495,0
25,proposed,rounded_power_scan_only,4,True,53655,53655,53655,current_closer,53567,-88,53655,0,53655,0
25,proposed,rounded_power_scan_only,5,True,63623,63623,63623,current_closer,63482,-141,63623,0,63623,0
25,proposed,rounded_power_scan_only,6,True,76044,76044,76044,current_closer,75815,-229,76044,0,76044,0
25,proposed,rounded_power_scan_only,7,True,93803,93803,93803,current_closer,93427,-376,93803,0,93803,0
25,proposed,rounded_power_scan_only,8,True,124012,124012,124012,current_closer,123104,-908,124012,0,124012,0
25,proposed,rounded_power_scan_only,9,True,290584,290584,290584,current_closer,271431,-19153,290584,0,290584,0
25,proposed,rounded_power_scan_only,10,True,1009084,1009084,1009084,current_closer,1009445,361,1009084,0,1009084,0
25,proposed,rounded_power_scan_only,11,True,1021598,1021598,1021598,current_closer,1021706,108,1021598,0,1021598,0
25,proposed,rounded_power_scan_only,12,True,1029269,1029269,1029269,current_closer,1029334,65,1029269,0,1029269,0
25,proposed,rounded_power_scan_only,13,True,1035109,1035109,1035109,current_closer,1035152,43,1035109,0,1035109,0
25,proposed,rounded_power_scan_only,14,True,1039944,1039944,1039944,current_closer,1039966,22,1039944,0,1039944,0
25,proposed,rounded_power_scan_only,15,True,1044400,1044400,1044400,current_closer,1044411,11,1044400,0,1044400,0
26,proposed,rounded_power_scan_only,1,True,28499,28499,28499,current_closer,28480,-19,28499,0,28499,0
26,proposed,rounded_power_scan_only,2,True,37555,37555,37555,current_closer,37518,-37,37555,0,37555,0
26,proposed,rounded_power_scan_only,3,True,45532,45532,45532,current_closer,45473,-59,45532,0,45532,0
26,proposed,rounded_power_scan_only,4,True,53709,53709,53709,current_closer,53619,-90,53709,0,53709,0
26,proposed,rounded_power_scan_only,5,True,63709,63709,63709,current_closer,63563,-146,63709,0,63709,0
26,proposed,rounded_power_scan_only,6,True,76189,76189,76189,current_closer,75954,-235,76189,0,76189,0
26,proposed,rounded_power_scan_only,7,True,94023,94023,94023,current_closer,93660,-363,94023,0,94023,0
26,proposed,rounded_power_scan_only,8,True,124569,124569,124569,current_closer,123651,-918,124569,0,124569,0
26,proposed,rounded_power_scan_only,9,True,306651,306651,306651,current_closer,282098,-24553,306650,-1,306650,-1
26,proposed,rounded_power_scan_only,10,True,1009332,1009332,1009332,current_closer,1009638,306,1009332,0,1009332,0
26,proposed,rounded_power_scan_only,11,True,1021680,1021680,1021680,current_closer,1021790,110,1021680,0,1021680,0
26,proposed,rounded_power_scan_only,12,True,1029322,1029322,1029322,current_closer,1029384,62,1029322,0,1029322,0
